2,20.0
3,16.97499799182749
4,14.381621142558123
5,12.183984936230294
6,10.322643312092053
7,8.746402486997923
8,7.411860913688221
9,6.282224207608014
10,5.326299324655656
11,4.517641809987385
12,3.833832843856797
13,3.2558663462787223
14,2.7676278985495166
15,2.355453682490481
16,2.007762711004041
17,1.7147371608170623
18,1.4680539404353112
19,1.2606571241471052
20,1.0865650286672235
21,0.9407066597772022
22,0.8187830585821132
23,0.7171497572218222
24,0.6327171306259807
25,0.5628659199256205
26,0.5053756177529287
27,0.4583637572593098
28,0.42023444470999394
29,0.3896347283478505
30,0.3654176103182607
31,0.34661069024156177
32,0.33238958295201115
33,0.3220553834851536
34,0.315015563088231
35,0.31076777385786514
36,0.3088861191316319
37,0.3090095142025824
38,0.31083181915051483
39,0.3140934738779251
40,0.3185744067239824
41,0.32408802272759374
42,0.3304761071611395
43,0.3376045049804084
44,0.34535945806684865
45,0.3536445001253625
46,0.36237782431263454
47,0.3714900516478252
48,0.38092233919207175
49,0.3906247762659305
50,0.400555024851041
51,0.4106771670220972
52,0.4209607278728491
53,0.43137984722442013
54,0.4419125774700703
55,0.4525402883543954
56,0.4632471624003536
57,0.47401976719639904
58,0.4848466928390067
59,0.4957182446116839
60,0.5066261824830143
61,0.5175635003202146
62,0.5285242387399904
63,0.5395027990744161
64,0.5504946344163173
65,0.561496514290063
66,0.5725057003068521
67,0.5835198704971809
68,0.5945370560666987
69,0.6055555877675793
70,0.616574050421459
71,0.6275912443542033
72,0.6386061526912705
73,0.6496179136224818
74,0.6606257968805238
75,0.6716291837924757
76,0.6826275503611399
77,0.6936204529155816
78,0.7046075159403067
79,0.7155884217519599
80,0.7265629017427564
81,0.7375307289525637
82,0.7484917117677554
83,0.7594456885756564
84,0.7703925232294395
85,0.7813321012003769
86,0.7922643263130631
87,0.8031891179751263
88,0.8141064088263477
89,0.8250161427435536
90,0.8359182731472963
91,0.8468127615645429
92,0.8576995764085567
93,0.8685786919430463
94,0.879450087402649
95,0.8903137462460684
96,0.9011696555217732
97,0.9120178053292243
98,0.9228581883611753
99,0.9336907995147641
100,0.9445156355610358
101,0.9553326948640297
102,0.9661419771419624
103,0.9769434832641721
104,0.9877372150784005
105,0.9985231752638555
106,1.0093013672061915
107,1.0200717948910771
108,1.03083446281358
109,1.0415893759009904
110,1.0523365394470652
111,1.0630759590559826
112,1.0738076405945662
113,1.0845315901515207
114,1.0952478140026543
115,1.1059563185811996
116,1.1166571104524472
117,1.1273501962920918
118,1.1380355828677011
119,1.148713277022889
120,1.1593832856637505
121,1.1700456157472772
122,1.180700274271402
123,1.1913472682664938
124,1.2019866047880576
125,1.21261829091047
126,1.2232423337216076
127,1.2338587403182366
128,1.244467517802061
129,1.2550686732763126
130,1.265662213842841
131,1.276248146599606
132,1.286826478638524
133,1.297397217043617
134,1.3079603688894395
135,1.3185159412397134
136,1.3290639411461669
137,1.3396043756475464
138,1.3501372517687713
139,1.3606625765202054
140,1.3711803568970637
141,1.3816905998788869
142,1.3921933124291108
143,1.402688501494712
144,1.4131761740059154
145,1.4236563368759505
146,1.4341289970008546
147,1.444594161259328
148,1.4550518365126202
149,1.465502029604444
150,1.4759447473609306
151,1.4863799965905926
152,1.496807784084318
153,1.5072281166153871
154,1.517641000939502
155,1.5280464437948211
