0,-6.075903,-4.259295,2.356194490192345,0.0,0.0,0.0
1,-6.131946384505494,-4.208397449959452,2.359700579806534,3.0250020081725095,0.1399076557553642,0.1399519125922326
2,-6.29169769084857,-4.06266629177537,2.3683057738263638,5.618378857441877,0.15977518925866385,0.1852632902506074
3,-6.53772403987761,-3.833933036137455,2.3775741143074134,7.816015063769706,0.09762362642689681,0.18546292411003254
4,-6.856973430363682,-3.535011316229617,2.3868514667952736,9.677356687907947,0.0165001449024995,0.185625222802388
5,-7.238804863302609,-3.177200784773953,2.3961362165576707,11.253597513002077,-0.08071702716301281,0.18576022868056685
6,-7.6741184966078855,-2.7699878163798504,2.4054271907176394,12.588139086311779,-0.19158275529425778,0.18587510569713112
7,-8.155135215829333,-2.321333660202552,2.414723499145406,13.717775792391986,-0.31402063884565673,0.1859741619887764
8,-8.675207574376365,-1.8379171048747125,2.4240244192131866,14.673700675344344,-0.44626699683744014,0.18605993427453077
9,-9.228657672305598,-1.3253387755584254,2.433329327666535,15.482358190012615,-0.5868232869625538,0.18613395310694622
10,-9.81063814807504,-0.7882930902622097,2.4426376631471567,16.166167156143203,-0.7344158736934769,0.1861972196430988
11,-10.41701300213797,-0.23071296486873116,2.451948907553797,16.744133653721278,-0.8879620495383541,0.18625049521498743
12,-11.044255439260837,0.3441083986265562,2.461260243873185,17.232372101450483,-1.0465000670385494,0.1862048917441369
13,-11.689360261304138,0.9334151657214955,2.470569518098425,17.64454631750952,-1.2092171863180508,0.18616783278757199
14,-12.349768808041185,1.534902771156634,2.4798771404908213,17.99223728899596,-1.3754601293222657,0.18613863552481358
15,-13.023304684195326,2.1466454133572994,2.4891834860301074,18.285262839182938,-1.5446757405981104,0.18611657438473922
16,-13.708118696265299,2.7670351370695996,2.4984888925687825,18.53194605956469,-1.7163956074070057,0.1861008942631228
17,-14.402641684503854,3.394730632965289,2.507793659897383,18.739342875852895,-1.8902230367401331,0.18609083229930354
18,-15.105544126000058,4.028614210389673,2.5170980499489706,18.913434971332777,-2.0658220317651805,0.18608564082393775
19,-15.815701543596456,4.667755643650466,2.526402288081445,19.059293340222798,-2.2429079636398908,0.1860846071510967
20,-16.532164891824827,5.311381798024662,2.5357065652228696,19.181216941417887,-2.421239679796112,0.18608706825787502
21,-17.254135208363653,5.958851115040927,2.5450110406104747,19.282850242778178,-2.6006128283710743,0.18609241999276097
22,-17.98094192037897,6.609632182630162,2.554315844861971,19.36728286937402,-2.7808542115512473,0.1861001213858498
23,-18.71202428180489,7.263285738703369,2.5636210831588793,19.43713408007438,-2.961817008983311,0.18610969505963237
24,-19.446915492125225,7.919449560232067,2.5729268383747375,19.49462438224707,-3.1433767367073107,0.18612072482870654
25,-20.18522911123098,8.577825777030545,2.5822331740333477,19.54163624274069,-3.325427827795612,0.1861328514746784
26,-20.92664743991216,9.238170222755219,2.5915401370270694,19.579765555290006,-3.507880738508591,0.18614576750034312
27,-21.670911582754265,9.900283497323624,2.6008477600602444,19.61036527165215,-3.690659498722548,0.18615921146767447
28,-22.417812950737837,10.564003466854189,2.6101560638082835,19.63458238968174,-3.8736996380240094,0.18617296233951375
29,-23.167185995618237,11.22919897088664,2.6194650588000004,19.65338930975844,-4.056946429539833,0.18618683409656817
30,-23.91890199799751,11.895764543365562,2.6287747470413283,19.66761041704799,-4.240353402578024,0.18620067078678967
31,-24.672863756588068,12.563615984756753,2.638085123404205,19.677944616514846,-4.423881082748528,0.18621434208239815
32,-25.429001048106496,13.232686648641769,2.647396176806697,19.68498443691177,-4.607495924637705,0.18622773936503464
33,-26.18726674604018,13.902924327979068,2.656707891210498,19.689232226142135,-4.791169407511235,0.1862407723242747
34,-26.94763350264449,14.574288644586419,2.6660202464606266,19.691113880868368,-4.9748772690769805,0.18625336603412504
35,-27.710090912334767,15.24674886084022,2.675333218990102,19.690990485797418,-5.158598856186762,0.18626545846255294
36,-28.47464308646209,15.920282045566484,2.684646782409965,19.689168180849485,-5.342316574601437,0.1862769983630884
37,-29.241306579590198,16.594871537008373,2.693960908002567,19.685906526122075,-5.526015422692382,0.18628794350219308
38,-30.010108616062308,17.270505654923532,2.7032755651336755,19.681425593276018,-5.709682596268787,0.18629825917456758
39,-30.781085573067948,17.94717662156746,2.712590721596728,19.675911977272406,-5.893307153681995,0.18630791696436472
40,-31.554281682773574,18.62487965779168,2.7219063439005513,19.66952389283886,-6.076879732017641,0.1863168937149824
41,-32.32974792151748,19.303612225922326,2.7312223975101553,19.66239549501959,-6.260392306591751,0.18632517067558726
42,-33.10754105872067,19.983373395650737,2.7405388470487035,19.65464054193315,-6.443837987154984,0.18633273279592757
43,-33.887722842143894,20.66416331300173,2.7498556564674113,19.646355499874637,-6.627210845213946,0.1863395681439933
44,-34.67035929952447,21.345982755664515,2.759172789189077,19.637622175687365,-6.810505767736495,0.1863456674297319
45,-35.45552013953679,22.028832760673573,2.7684902082300487,19.628509948352175,-6.993718333225751,0.18635102361535993
46,-36.24327823750794,22.712714312694274,2.777807876304558,19.61907766080793,-7.17684470675915,0.18635563159714938
47,-37.03370919344732,23.397628083071204,2.787125755914703,19.60937522373407,-7.359881551108462,0.18635948794720367
48,-37.82689095176735,24.083574211393735,2.796443809428837,19.59944497514896,-7.542825951497201,0.1863625907061114
49,-38.62290347362589,24.7705521226723,2.8057619991505733,19.589322832977903,-7.725675351917443,0.18636493921340694
50,-39.42182845414894,25.458560374341825,2.815080287380208,19.57903927212715,-7.908427501250373,0.18636653397245362
51,-40.22374907792681,26.14759652825054,2.824398636470105,19.56862015277558,-8.091080407700048,0.1863673765431173
52,-41.02874980714592,26.83765704358148,2.833717008875284,19.55808742252993,-8.273632300275358,0.18636746945627602
53,-41.83691619754595,27.528737187315446,2.8430353672001867,19.547459711645605,-8.456081596247307,0.18636681614574074
54,-42.64833473809945,28.220830959398366,2.852353674242465,19.536752837599646,-8.638426873675144,0.18636542089663088
55,-43.463092710914054,28.913931030240292,2.86167189303445,19.5259802328036,-8.820666848227079,0.18636328880373929
56,-44.281278068373176,29.608028688561813,2.8709899868827584,19.515153307160993,-9.002800353640737,0.1863604257382363
57,-45.10297932497059,30.30311379792923,2.880307919406389,19.504281755388316,-9.184826325266894,0.18635683832028632
58,-45.928285461670406,30.9991747605924,2.889625654573642,19.493373817516986,-9.36674378622867,0.18635253389908232
