0.0,[-6.075903 -4.259295]
0.0033447589615922158,[-9.921607 -1.06767 ]
0.006689518161512488,[-13.767138   2.124164]
0.010034277104635343,[-17.6125     5.316201]
0.013379036839914364,[-21.4577     8.508435]
0.01672379541321628,[-25.30274   11.700859]
0.020068554299372297,[-29.147627  14.893468]
0.023413313427756037,[-32.992365  18.086257]
0.0267580724740727,[-36.83696   21.279218]
0.030102831793921803,[-40.681416  24.472347]
0.033447590974307724,[-44.525738  27.665637]
0.03679234951436501,[-48.36993   30.859082]
0.04013710888471573,[-52.213999  34.052677]
0.04348186764080888,[-56.057948  37.246415]
0.04682662673728204,[-59.901783  40.440291]
0.050171385757991904,[-63.745509  43.634298]
0.053516144626984806,[-67.58913   46.828431]
0.0568609038695568,[-71.432652  50.022684]
0.06020566298105685,[-75.276079  53.217051]
0.06355042197110379,[-79.119416  56.411526]
0.06689518119635814,[-82.962672  59.606099]
0.07023994016356754,[-86.805861  62.800752]
0.07358469932102919,[-90.648998  65.995468]
0.07692945791960096,[-94.492099  69.190226]
0.08027421700774749,[-98.335181  72.385008]
0.08361897608964165,[-102.178258   75.579796]
0.08696373535769207,[-106.021347   78.77457 ]
0.09030849440300373,[-109.864463   81.969311]
0.0936532532449271,[-113.707621   85.164001]
0.09699801250497529,[-117.550838   88.358621]
0.1003427713484064,[-121.394129   91.553151]
0.10368753022503263,[-125.237509   94.747574]
0.10703228933203258,[-129.080995   97.94187 ]
0.11037704869437921,[-132.924602  101.136021]
0.11372180748334959,[-136.768345  104.330007]
0.11706656675733453,[-140.612241  107.52381 ]
0.12041132569213314,[-144.456305  110.71741 ]
0.1237560847491542,[-148.300552  113.91079 ]
0.12710084371160946,[-152.144999  117.103929]
0.13044560253183907,[-155.98966  120.29681]
0.1337903614272103,[-159.834552  123.489413]
0.13713512095898636,[-163.679691  126.68172 ]
0.14047987980727206,[-167.525091  129.873711]
0.14382463854104977,[-171.370768  133.065368]
0.14716939782117033,[-175.216739  136.256672]
0.1505141572830039,[-179.063019  139.447604]
0.15385891562421228,[-182.909622  142.638144]
0.15720367531702573,[-186.756566  145.828276]
0.1605484341136486,[-190.603859  149.017985]
0.1638931931868024,[-194.451509  152.207264]
0.1672379518268225,[-198.299522  155.396104]
0.17058271121122842,[-202.147906  158.584498]
0.17392747003136425,[-205.996665  161.772438]
0.17727222955800873,[-209.845808  164.959916]
0.1806169880603758,[-213.695339  168.146923]
0.18396174724138048,[-217.545267  171.333452]
0.18730650640646887,[-221.395598  174.519494]
0.1906512652013437,[-225.246337  177.705042]
0.1939960239680704,[-229.097492  180.890087]
0.1973407833890107,[-232.94907   184.074622]
0.20068554269103164,[-236.801076  187.258639]
0.20403030170902672,[-240.653517  190.442129]
0.20737506070727754,[-244.5064    193.625084]
0.2107198198631794,[-248.359731  196.807497]
0.2140645785045052,[-252.213516  199.989359]
0.21740933793662806,[-256.067764  203.170662]
0.2207540963710633,[-259.922478  206.351398]
0.22409885554530107,[-263.777667  209.53156 ]
0.2274436143736932,[-267.633337  212.711138]
0.23078837399342336,[-271.489495  215.890126]
0.234133132718084,[-275.346145  219.068515]
0.23747789196350663,[-279.203297  222.246296]
0.24082265090101201,[-283.060955  225.423462]
0.24416740982911428,[-286.919126  228.600005]
0.2475121690497725,[-290.777817  231.775917]
0.2508569278347882,[-294.637033  234.95119 ]
0.25420168682625466,[-298.49678   238.125818]
0.25754644624404266,[-302.357064  241.299794]
0.260891204760033,[-306.217888  244.473111]
0.2642359644839314,[-310.07926   247.645764]
0.26758072315104847,[-313.941182  250.817745]
0.2709254824522581,[-317.803662  253.989048]
0.2742702410705723,[-321.666703  257.159666]
0.27761500018576796,[-325.530312  260.329593]
0.28095975942841817,[-329.394493  263.498823]
0.28430451852493416,[-333.259251  266.667349]
0.28764927729827827,[-337.124592  269.835163]
0.29099403623620335,[-340.99052   273.002261]
0.29433879526176704,[-344.857042  276.168634]
0.29768355444443395,[-348.724162  279.334277]
0.30102831352637444,[-352.591885  282.499183]
0.3043730726767856,[-356.460216  285.663346]
0.30771783173871875,[-360.329161  288.826758]
0.3110625903697814,[-364.198724  291.989413]
0.31440734926698455,[-368.068911  295.151305]
0.31775210818897004,[-371.939727  298.312427]
0.32109686732104,[-375.811177  301.472773]
0.32444162694706175,[-379.683267  304.632336]
0.3277863853757238,[-383.556     307.791108]
0.33113114468557187,[-387.429383  310.949085]
0.334475903806604,[-391.303421  314.106258]
0.33782066232603924,[-395.178117  317.262622]
0.3411654209902878,[-399.053486  320.41816 ]
0.34451017985794946,[-402.929597  323.572787]
0.3478549392175949,[-406.806547  326.726384]
0.3511996984982362,[-410.684432  329.878831]
0.3545444572203902,[-414.563348  333.030008]
0.35788921646660987,[-418.443393  336.179796]
0.36123397544935876,[-422.324662  339.328075]
0.36457873411907754,[-426.207252  342.474724]
0.36792349339925223,[-430.09126   345.619624]
0.37126825341098696,[-433.976782  348.762655]
0.3746129925762626,[-437.863889  351.903676]
0.37795766262288005,[-441.750881  355.044675]
0.38130231891864985,[-445.624332  358.202325]
0.38464702930453276,[-449.449801  361.418063]
0.3879917116228926,[-453.189108  364.733534]
0.3913362788689796,[-456.801669  368.186424]
0.39468068176916055,[-460.242223  371.810397]
0.39802487018124144,[-463.459358  375.633672]
0.4013687916831099,[-466.394366  379.677078]
0.4047124178557379,[-468.9803    383.951647]
0.4080557230253776,[-471.141774  388.455227]
0.41139849820454566,[-472.788896  393.170445]
0.41474065065949556,[-473.815386  398.057501]
0.41808283557260734,[-474.113317  403.04235 ]
0.4214249019351788,[-473.581238  408.007489]
0.42476329816818065,[-472.188702  412.797251]
0.42809311018701657,[-469.97557   417.253172]
0.4314379370840569,[-467.008767  421.274988]
0.43478344189780904,[-463.456448  424.791816]
0.43812515514234074,[-459.445943  427.766088]
0.44146896616354225,[-455.09225   430.217029]
0.4448128854818233,[-450.493847  432.171015]
0.44815706484396645,[-445.727198  433.669785]
0.4515012358864982,[-440.851053  434.760812]
0.4548458062820069,[-435.907292  435.490415]
0.45819046710018796,[-430.926895  435.902834]
0.4615351263594881,[-425.931418  436.042941]
0.4648795537593217,[-420.935095  435.955109]
0.4682238365540173,[-415.945535  435.684758]
0.4715683732538264,[-410.965069  435.275431]
0.47491309004686566,[-405.994993  434.75234 ]
0.47825779776110944,[-401.037286  434.122828]
0.4816025069442674,[-396.093856  433.389571]
0.4849472136528869,[-391.166532  432.554941]
0.48829192331241966,[-386.257004  431.621288]
0.4916366338409084,[-381.366854  430.590939]
0.49498134538203487,[-376.497545  429.466203]
0.4983260582468373,[-371.65043   428.249364]
0.5016707724436316,[-366.826756  426.942685]
0.5050154875404254,[-362.02767   425.548401]
0.5083602049394192,[-357.254217  424.068727]
0.5117049224004319,[-352.507355  422.505848]
0.5150496372050565,[-347.78795  420.86193]
0.5183943589117743,[-343.096765  419.139102]
0.5217390830694738,[-338.434607  417.339193]
0.525083800847624,[-333.80242   415.463523]
0.5284285208117343,[-329.201151  413.513228]
0.5317732422136241,[-324.631728  411.489439]
0.5351179723811034,[-320.095052  409.39324 ]
0.538462699381769,[-315.592044  407.225672]
0.5418074169189732,[-311.123574  404.987801]
0.5451521563738144,[-306.69012   402.681266]
0.5484969008691519,[-302.291746  400.308504]
0.5518416334031772,[-297.928361  397.872034]
0.5551863603835202,[-293.59976   395.374306]
0.5585310826318506,[-289.305648  392.817753]
0.5618758100841466,[-285.045722  390.204619]
0.5652205429187444,[-280.819547  387.53723 ]
0.5685652796325766,[-276.626395  384.818213]
0.5719100178376278,[-272.465334  382.050331]
0.5752547536105183,[-268.335347  379.2363  ]
0.5785994912530547,[-264.235329  376.378776]
0.5819442295143717,[-260.164102  373.480378]
0.5852889686672336,[-256.120422  370.543668]
0.5886337082678497,[-252.10298   367.571164]
0.5919784481967204,[-248.110409  364.565336]
0.5953231884527368,[-244.141286  361.528612]
0.5986679288695055,[-240.194137  358.46338 ]
0.6020126711322445,[-236.26744   355.371987]
0.6053574080886948,[-232.359634  352.256761]
0.6087021264625764,[-228.469126  349.120003]
0.612046855157074,[-224.594472  345.963658]
0.6153916031074473,[-220.734572  342.789242]
0.6187363512612652,[-216.888416  339.598187]
0.6220811012035297,[-213.054936  336.391911]
0.6254258540712423,[-209.233055  333.171811]
0.6287706094660405,[-205.421685  329.939271]
0.6321153672348339,[-201.619726  326.695662]
0.6354601262610995,[-197.82607   323.442343]
0.6388048877572904,[-194.039597  320.180661]
0.6421496504993826,[-190.259186  316.911952]
0.6454944149542075,[-186.483705  313.637546]
0.6488391802541839,[-182.712022  310.358764]
0.6521839467079728,[-178.942999  307.076922]
0.6555287134843585,[-175.175499  303.793331]
